cost,delivered,price,quantity,customer_id,product_id
15.4,12/21/18,26.95,1,60652,3434
12.16,12/21/18,18.5,2,60652,12123
11.05,1/11/19,15.35,1,249,213
40.8,12/21/18,52,1,61146,23
15.76,12/21/18,30.9,1,61146,400
1.4,12/21/18,1.6,4,62770,419
4.76,12/21/18,7.5,11.44,62770,467
12.32,12/21/18,14,1,62770,575
11.25,12/21/18,16,1,62770,1723
12.78,12/21/18,19.2,2,68617,66
6.25,12/21/18,10.2,2.01,68617,93
6.31,12/21/18,9.5,1,68617,131
2.11,12/21/18,3.15,1,68617,140
11.41,12/21/18,17.1,1.55,68617,291
2.1,12/21/18,4.2,1,68617,415
12.78,12/21/18,19.2,2,68617,455
5.41,12/21/18,7.15,3.33,68617,467
12.78,12/21/18,18.99,2,68617,493
12.78,12/21/18,19.2,2,68617,544
12.15,12/21/18,15.5,1,68617,584
3.5,12/21/18,5.5,1,68617,630
5.28,12/21/18,7.9,1,68617,635
9.52,12/21/18,14.3,1,68617,5001
16.25,12/21/18,19.25,1,68682,47
4.3,12/21/18,5.5,5.36,68682,249
8.2,12/21/18,15.3,2,68682,538
12.15,12/21/18,16.5,3,68682,584
3.6,12/21/18,7,1,68682,592
2.3,1/11/19,3.7,4,249,284
4.1,2/1/19,7.75,2,90,668
13.82,2/1/19,16.2,2,90,12123
8.74,2/1/19,14.5,1,91,14
7.39,1/11/19,10.5,1,249,431
3.79,2/1/19,6.2,1,91,308
8.88,2/1/19,17.8,1,91,319
1.3,2/1/19,3.85,1,91,350
2.24,1/11/19,3.7,4,249,458
14.4,1/11/19,25.35,1,249,529
8.27,2/1/19,15.7,4.93,91,376
7.4,2/1/19,12.3,1,91,456
2.24,2/1/19,2.85,3,91,458
13.88,1/11/19,19.3,1,249,581
3.78,2/1/19,7.2,1,91,550
15.47,1/11/19,18.6,1,249,614
5.37,12/21/18,8.7,2,72986,11
2.08,2/1/19,2.45,12,91,551
12.88,2/1/19,18,1,91,564
7.1,2/1/19,8.8,1,91,596
20.63,2/1/19,22.5,2,91,597
6.88,12/21/18,8.6,1,72986,220
4.88,1/11/19,6.65,1,249,1438
5.56,12/21/18,8.7,3,72986,306
7,12/21/18,12.7,1,72986,385
3.9,2/1/19,7,1,91,650
14.93,1/11/19,16,1,249,288386
3.64,1/11/19,5.7,1,253,10
7.3,1/11/19,9.2,4,253,35
1.25,12/21/18,1.65,16,72986,555
8.66,12/21/18,13,1.42,72986,582
5.22,1/11/19,5.8,2.5,253,133
16.17,1/11/19,18,1,253,138
6.36,12/21/18,11.4,2,72986,641
3.34,2/1/19,4.85,2,93,29
9.25,12/21/18,15.6,2.27,72986,1011
4.65,12/21/18,6.2,1,78767,110
11.45,12/21/18,15.2,1,78767,115
3.45,12/21/18,4.7,2,78767,174
4.75,12/21/18,6.75,1,78767,186
2.08,1/11/19,2.7,3,253,207
2.3,12/21/18,3.4,1,78767,284
4.9,12/21/18,5.95,1,78767,420
12.19,12/21/18,16.25,1,78767,459
1.91,1/11/19,2.7,3,253,241
5.51,12/21/18,6.9,1,78767,541
6.98,12/21/18,9.7,1,78767,569
27.45,12/21/18,34.5,1,78767,574
17.35,12/21/18,22.5,1,78767,589
3.9,12/21/18,5.2,1,78767,650
7.55,12/21/18,9.85,2,78767,672
5,2/1/19,9.05,1,93,82
13.82,12/21/18,16.3,6,78767,12123
13.25,12/21/18,17.5,4.3,78767,50511
3.9,1/11/19,5.95,1,253,425
6.25,12/21/18,8.9,5,78767,117251
46.36,12/21/18,58,1,85514,23
45.45,12/21/18,57,1,85514,145
2,1/11/19,2.99,1,253,440
4.39,2/1/19,6.4,1,93,94
9.55,1/11/19,13,1,253,520
0.78,2/1/19,1.2,10,93,114
2.3,2/1/19,3.65,1,93,284
3.75,2/1/19,5.65,1,93,287
8.46,1/11/19,10.8,1.65,253,670
1.4,12/21/18,1.8,2,91770,12
2.1,12/21/18,2.6,5,91770,37
10.66,1/11/19,15.5,1,253,674
3.98,12/21/18,4.9,2,91770,109
4.65,12/21/18,6.2,2,91770,110
3.45,12/21/18,4.7,1,91770,174
4.75,12/21/18,8.5,3,91770,186
6.38,1/11/19,8,1,253,3495
5.56,12/21/18,7.4,1,91770,326
3.86,12/21/18,5.2,1,91770,479
2.1,12/21/18,2.6,5,91770,495
5.16,2/1/19,7,4,93,406
7,1/11/19,18.1,1,254,136
4.74,12/21/18,9.2,3,91770,572
1.9,1/11/19,3.75,1,254,141
2.59,12/21/18,3.39,1,91770,580
7.69,12/21/18,8.25,6,91770,646
2,2/1/19,5,1,93,440
8.38,1/11/19,15.95,1,254,314
4.5,1/11/19,11.6,1,254,340
12.5,12/21/18,17.8,6,91770,117251
8.22,12/21/18,15,5,97562,41
2.22,12/21/18,2.85,5,97562,88
17.2,12/21/18,20.6,1,97562,121
1.7,12/21/18,3.99,2,97562,156
10.45,12/21/18,12,20,97562,517
12.88,12/21/18,20,4,97562,564
20,12/21/18,25,10,97562,610
20.7,12/21/18,36.2,1,97562,625
4.1,12/21/18,7.75,6,97562,668
2.76,12/21/18,7,4.67,97562,1288
7,12/21/18,10.5,1,97562,2458
13.05,12/21/18,15.5,2,97562,242128
0,12/21/18,0,1,106455,151
13.73,12/21/18,17.2,5,106455,779
44,12/21/18,57,1,109831,260
36.84,12/21/18,51.5,2,110663,283523
0,12/21/18,0,1,115900,203
2.22,12/21/18,3,2,118060,62
23.4,12/21/18,30,3,118060,269
3.16,12/21/18,5.8,3,120205,59
1.3,2/1/19,1.9,6,93,507
11.25,12/21/18,29,1,120205,204
43.8,12/21/18,79.85,1,120205,465
20.67,12/21/18,26.5,1,120205,478
23.92,12/21/18,29.95,2,120205,512
9.55,2/1/19,13.25,1,93,520
12.32,12/21/18,15.35,2,120205,575
12.78,12/21/18,16.2,6,126920,544
3.47,12/21/18,5.9,3,126920,684
12.78,12/21/18,16.2,6,126920,883
14,12/21/18,16.9,2,126920,911
12.78,12/21/18,16.2,6,126920,912
7.78,12/21/18,10.5,8.36,126920,1053
4.24,12/21/18,5.2,49.29,134656,3950
1.98,12/21/18,3.6,2,135524,65
7,12/21/18,16.3,1,135524,417
3.44,12/21/18,6.2,1,135524,617
0.59,12/21/18,1.88,2,135524,1342
1.05,12/21/18,2.69,1,135524,15368
3.34,12/21/18,6,1,135524,69845
10,12/21/18,12.5,1,140373,54
14.05,12/21/18,15.5,7.77,140373,96
11.05,12/21/18,15.65,2,140373,213
8.51,12/21/18,11.95,1,140373,335
3.9,12/21/18,5,1,140373,425
3.91,12/21/18,4.95,2,140373,617
5.39,2/1/19,8.75,1,93,524
8.2,2/1/19,10.75,1,93,538
11.33,1/11/19,14.2,1,254,564
4.46,2/1/19,6.7,1,93,583
15.27,1/11/19,25,2,254,589
4.84,1/11/19,11.4,1,254,621
9.55,1/11/19,12.2,2,257,520
8.81,1/11/19,15.85,1.5,257,548
6.36,1/11/19,8.4,2,257,641
2.36,1/11/19,2.9,16,258,165
3.9,1/11/19,4.8,12,258,650
8.38,1/11/19,10.25,2,259,314
21.38,1/11/19,26.35,1,259,526
0.76,1/11/19,1.76,4,259,624
7.22,12/21/18,13.25,9.01,142527,376
11.58,12/21/18,14.95,1,143516,31
7.2,1/11/19,12.6,1,259,1000
1.95,12/21/18,4.5,1,143516,88
3.35,1/11/19,4.3,2.5,259,1080
6.95,1/11/19,10.75,2.35,260,28
1.36,12/21/18,2.99,1,143516,216
6.61,12/21/18,11.4,1,143516,307
1.97,12/21/18,4.8,1,143516,458
4.76,12/21/18,6.95,3.3,143516,467
8.07,12/21/18,16.95,1,143516,6663
4.22,12/21/18,6.5,2,145109,13
14.3,12/21/18,18,1,145109,47
10.04,12/21/18,15.4,1.4,145109,291
4.75,12/21/18,5.5,2,145109,463
17,12/21/18,26.1,0.6,145109,141247
17.35,2/1/19,22,1,93,589
7.75,12/21/18,11.7,1,145725,171
4.1,12/21/18,5.8,2.51,145725,257
7.1,2/1/19,7.5,1,93,596
8.43,12/21/18,10.3,2,145725,259
3.78,1/11/19,6.7,1,260,240
8.07,12/21/18,10.75,1,145725,494
8.46,2/1/19,10.2,1.63,93,670
12.15,12/21/18,15.75,2,145725,584
4.5,1/11/19,11.6,1,260,340
10.66,12/21/18,16.5,2,145725,674
13.82,12/21/18,16.1,5,145725,12123
11.79,1/11/19,16.9,1,260,475
5.37,2/1/19,10.9,1,94,11
7.9,2/1/19,10.2,2.19,94,28
45.45,12/21/18,60,1,148486,55146
8.78,12/21/18,16.15,2,156128,25
4.17,12/21/18,4.8,8,156128,250
8.43,12/21/18,10.7,2,156128,259
8.51,12/21/18,11.1,2,156128,335
20.45,12/21/18,26.7,2,156128,377
3.02,12/21/18,4.2,4,156128,395
7.8,12/21/18,16,2,156128,442
0,12/21/18,0,1,156128,447
11.72,12/21/18,15.6,4.24,156128,516
6.9,1/11/19,22.5,1,260,615
4.39,2/1/19,8,1,94,94
3.12,1/11/19,5.3,1,260,9331
18.13,2/1/19,31,1,94,280
1.81,2/1/19,2.6,5,94,390
32.88,12/28/18,43.5,1,278,554
3.91,12/28/18,4.9,2,278,617
3.9,12/28/18,7.2,2,278,654
6.25,12/28/18,8.8,1,278,656
4.1,12/28/18,7.75,1,278,668
15.04,12/28/18,26.5,1,278,1422
7.39,2/1/19,10,1,94,431
5.41,2/1/19,8.5,3.12,95,467
6.67,2/1/19,8.5,3,95,683
10.07,2/1/19,12.99,0.69,95,1144
2.94,1/11/19,3.7,1,263,29
15.14,1/11/19,15.05,1,263,121
2.25,12/28/18,4,1,282,65
4.85,12/28/18,6.8,3,282,106
7.39,12/28/18,8.55,1,282,431
7.8,12/28/18,11,1,282,442
8.55,12/28/18,12,1,282,500
2.3,12/28/18,3.6,10,282,570
7.84,12/28/18,11,1,282,615
3.91,12/28/18,5.3,1,282,617
7.9,12/28/18,10.4,2.37,283,28
3.8,12/28/18,6.45,1,283,36
4.65,12/28/18,10,1,283,110
14.25,12/22/18,17.95,1,143516,328
4.67,12/22/18,12.6,1,143516,329
6.86,12/22/18,10.15,1,143516,442
2.25,12/22/18,2.9,2.5,143516,474
24.16,12/22/18,29.5,1,143516,574
3.43,12/22/18,6.5,1,143516,650
5.49,12/22/18,7.5,1,143516,857
2.34,12/22/18,2.65,2,143516,4679
12.16,12/22/18,13.95,2,143516,12123
27.68,12/22/18,19.35,1,143516,231131
1.86,12/22/18,2.85,3,145109,140
4.35,12/22/18,7.8,3,145109,142
1.85,12/22/18,3.9,3,145109,415
3.08,12/22/18,5,3,145109,630
8.3,12/22/18,12.5,1,145109,729
4.03,1/11/19,5.92,1,263,411
2.78,12/29/18,3.5,1,281,72
2.59,12/29/18,3.25,1,281,181
3.86,12/29/18,4.9,1,281,282
7.51,12/29/18,9.5,1,281,307
7.39,12/29/18,9.5,1,281,431
14.4,12/29/18,22,1,281,529
9.89,12/29/18,12.05,1,281,587
1.82,12/29/18,2.35,1,281,602
3.9,12/29/18,4.9,2,281,650
2.5,12/29/18,3.79,1,281,675
3.36,1/11/19,4.8,1,263,513
15.91,2/1/19,24.4,1,99,100
12.19,2/1/19,21,1,99,459
10.45,2/1/19,12.4,3,99,517
7.58,2/1/19,9.5,36,100,108
1,2/1/19,1.75,24,100,423
21,2/1/19,26,3,100,424
6.89,2/1/19,9.25,6,100,531
7.1,2/1/19,12,3,100,596
8.46,2/1/19,13.8,1.42,100,670
6.29,2/1/19,8.3,1,107,21
3.13,2/1/19,5.7,3,107,72
1.23,1/11/19,1.75,2,269,12
0.95,1/11/19,1.35,32,269,39
1.95,1/11/19,3.2,2,269,88
8.8,1/11/19,14.4,1,270,54
4.12,1/11/19,8.4,6,270,344
1.59,1/11/19,4.05,5,270,390
0.91,1/11/19,1.7,24,270,534
1.3,2/1/19,2.75,3,107,350
13.88,2/1/19,18.7,3,107,581
4.72,2/1/19,8,1,107,1092
5.37,2/1/19,8.1,2,109,11
2.25,2/1/19,3.35,4,109,65
1.08,1/11/19,2,28,277,39
7.75,1/11/19,9.7,2,277,171
4.85,2/1/19,7.99,2,109,106
4.15,1/11/19,8.55,1,277,673
14,2/1/19,21,1,109,57215
2.3,2/1/19,2.5,2,110,570
13.16,1/11/19,21.5,1,279,31
4.29,1/11/19,9.5,1,279,240
3.86,1/11/19,5.5,1,279,282
13.4,1/11/19,18,1,279,475
3.85,1/11/19,5.7,5.26,279,503
24.29,1/11/19,32.5,1,279,526
1.71,1/11/19,3.99,2,279,571
1.82,1/11/19,4.1,1,279,602
3.91,1/11/19,5.8,1,279,617
0.27,1/11/19,1.5,2,279,647
3.64,1/11/19,8.2,1,279,1261
9.89,1/11/19,12.05,1,281,587
2.28,2/1/19,4.45,1,111,181
3.9,1/11/19,4.9,8,281,650
5,1/11/19,6.25,1,282,135
9.39,2/1/19,15.5,1,111,370
3.24,2/1/19,9.7,1,111,380
3.9,1/11/19,5.25,1,282,425
1.4,2/1/19,2.3,1,111,419
8.55,1/11/19,12,1,282,500
2.76,2/1/19,5.5,1,111,537
17.35,1/11/19,22.5,1,282,589
4.44,2/1/19,9.8,1,111,557
14.08,2/1/19,17.6,2,111,559
46.36,2/1/19,55,1,114,23
5.1,2/1/19,9.95,1,114,3013
11.45,2/1/19,12.5,1,116,115
7.4,2/1/19,10.95,1,116,144
8.51,2/1/19,11.35,2,116,335
1.48,2/1/19,2.25,1,116,509
3.34,1/11/19,7.75,1,287,29
4.85,1/11/19,5.8,6,287,106
5,1/11/19,7,5,287,135
8.18,1/11/19,10,3,287,172
2.63,1/11/19,5.3,4,287,339
8.3,2/1/19,13.99,1,116,622
8.46,1/11/19,10,1.64,287,670
5.4,1/11/19,8.4,3,287,820
5.19,1/11/19,8.6,2,287,1034
1.33,1/11/19,2.35,24,288,2070
3.27,1/11/19,6,6.21,291,68
1.9,1/11/19,3.75,1,291,141
4.85,1/11/19,7.2,1,291,541
6.14,1/11/19,10,1,291,569
7.3,1/11/19,9.8,10,292,35
3.68,1/11/19,5,1,292,67
3.6,1/11/19,4.8,1,292,225
15.59,1/11/19,17,4,292,236
5.11,1/11/19,7,1,292,340
8.81,1/11/19,11.8,1,292,548
9.43,1/11/19,9.4,1,292,729
5.54,1/11/19,10.1,1,294,21
4.27,1/11/19,6.9,2,294,106
5.46,1/11/19,10.5,1,294,412
11.79,1/11/19,22.35,1,294,475
11.33,1/11/19,16.95,1,294,564
6.95,1/11/19,11.1,4.89,295,28
39.98,1/11/19,63.4,1,295,238
7.22,1/11/19,10.7,8.58,295,376
15.76,1/11/19,26.05,2,295,400
10.74,1/11/19,10.5,1,295,439
1.52,1/11/19,3.15,1,295,612
11.55,1/11/19,18.1,1,295,25828
6.92,1/11/19,10,1,295,314604
7.21,1/11/19,10.85,1,296,55
7,1/11/19,9.5,1,296,136
21.75,2/1/19,36,1,116,232482
6.95,2/1/19,8.55,2.1,119,28
2.18,1/11/19,2.45,2,296,402
11.25,1/11/19,15,2,296,544
8.8,2/1/19,13.6,2,119,54
3.44,1/11/19,3.9,8,296,617
2.9,1/11/19,4.45,1,296,640
10.27,1/11/19,17.1,1,296,3408
4.49,1/11/19,6.9,1,298,26
7.9,1/11/19,9.8,2.38,298,28
13.73,1/11/19,18,1,298,86
2.85,1/11/19,6.8,1,298,198
60.22,1/11/19,103.2,1,298,224
4.5,2/1/19,5.99,2,119,340
13.1,1/11/19,19.4,1,298,472
0,1/11/19,0,1,298,518
7.3,2/1/19,13.4,1,119,604
2.08,1/11/19,3.5,6,298,7092
3.51,1/11/19,4.9,12,301,95
3.6,1/11/19,5.5,2,301,592
2.22,2/1/19,5.95,1,121,88
7.88,1/11/19,11.99,1,302,44
1.95,1/11/19,4.95,3,302,88
6.51,1/11/19,10.15,1,302,144
2.3,2/1/19,5.25,3,121,284
8.88,2/1/19,17.8,1,121,319
3.61,1/11/19,5.2,3.2,302,257
5.44,1/11/19,10.5,1,302,303
9.55,2/1/19,19.35,1,121,520
6.34,1/11/19,13.95,1,302,531
6.14,1/11/19,8.5,1,302,569
3.44,1/11/19,5.2,2,302,617
6.95,1/11/19,7.8,2.34,303,28
2.51,1/11/19,3.65,1,303,198
3.78,1/11/19,4.9,1,303,240
2.02,1/11/19,4.7,2,303,284
12.67,1/11/19,22.4,1,303,529
86.24,1/11/19,155,1,303,644
4.4,1/11/19,6.8,5.59,307,46
1.95,1/11/19,4.5,2,307,88
4.89,1/11/19,7.05,1,307,306
5.72,1/11/19,6.95,11.48,307,331
1.14,1/11/19,1.63,1,307,350
1.97,1/11/19,4.8,1,307,458
5.72,1/11/19,6.5,1,307,468
10.56,1/11/19,15,1,307,501
0,1/11/19,0,1,307,518
8,2/1/19,17.65,1,125,42
31.68,1/11/19,41.25,3,307,594
18.03,2/1/19,23.25,5,125,271
2.08,1/11/19,3.6,1,310,165
0.62,1/11/19,1.2,17.47,310,195
3.44,1/11/19,4.9,1,310,617
2.5,1/11/19,7.2,1,310,914
7.9,1/11/19,9.99,2.23,312,28
8.96,1/11/19,11.9,1,312,44
10,1/11/19,15.2,3,312,54
8.8,2/1/19,14.75,1,131,54
2.3,1/11/19,5.25,3,312,284
3.79,1/11/19,5.4,1,312,308
4.27,2/1/19,6.55,1,131,106
6.36,1/11/19,9.9,1,312,641
8.46,1/11/19,10.7,1.54,312,670
8,1/11/19,8.2,2,313,2
8,1/11/19,10,2,313,20
46.36,1/11/19,65,1,313,23
5.15,1/11/19,11.1,8,313,290
14.4,1/11/19,17.5,2,313,371
24.29,1/11/19,29.75,1,313,526
34.7,1/11/19,41.5,8,313,589
7.62,1/11/19,10.5,1.38,313,658
8.46,1/11/19,9.9,3.3,313,670
10.66,1/11/19,15.95,2,313,674
7.47,1/11/19,10.7,3,313,855
15.04,1/11/19,21.4,1,313,1422
2.38,1/11/19,3.75,2,313,1907
8,1/11/19,10,2,313,2404
6.51,2/1/19,10.15,2,131,144
2.02,2/1/19,4.7,1,131,284
1.35,2/1/19,2.4,12,131,360
13.64,2/1/19,23.4,1,131,393
6.86,2/1/19,10.15,1,131,442
7.1,2/1/19,8.9,1,131,494
10.56,2/1/19,15.75,1,131,501
24.16,2/1/19,28,1,131,574
31.68,2/1/19,43.35,4,131,594
21.12,2/1/19,29.4,2,131,8162
11.48,2/1/19,14.99,1,131,242128
3.16,2/1/19,6.05,4,132,26
0.87,2/1/19,2.5,4,132,64
7.75,1/11/19,11.7,1,316,171
1.25,1/11/19,1.8,5,316,555
9.35,1/11/19,14,1,316,2138
1.3,1/11/19,3.85,1,322,350
5.41,1/11/19,11.4,8.93,322,467
4.5,1/11/19,5.35,15,325,404
1.08,1/11/19,1.65,8,326,39
1.98,2/1/19,2.85,8,132,65
6.51,1/11/19,12.99,1,326,342
10.08,2/1/19,13.65,4,132,115
14.4,1/11/19,25.4,1,326,529
6.23,2/1/19,9.75,3.9,132,118
13.4,1/11/19,24.25,4.18,326,632
6.12,2/1/19,8.5,3.38,132,187
2.36,2/1/19,3.3,3,132,298
14.25,2/1/19,24.5,2,132,328
4.03,2/1/19,9.5,1,132,411
1.4,2/1/19,2,4,132,419
4.76,2/1/19,8.4,3.12,132,467
11.33,2/1/19,18,2,132,564
15.18,2/1/19,20.25,1,132,605
2.5,1/11/19,3.45,1,330,6
3.44,2/1/19,4.95,24,132,617
14.96,2/1/19,22.5,2,132,619
13.73,1/11/19,18.75,1,330,86
2.22,1/11/19,4.7,2,330,88
8.5,2/1/19,11.95,3,132,1100
4.29,1/11/19,6.9,1,330,240
4,1/11/19,5.1,2,330,325
3.02,1/11/19,4.3,3,330,395
12.78,1/11/19,19.2,1,330,455
3.14,1/11/19,4.9,1,330,537
17,1/11/19,21.3,1,330,619
12.95,1/11/19,16.5,1,330,661
8.46,1/11/19,11.2,1.58,330,670
0.86,2/1/19,1.12,12,135,624
19.61,1/11/19,27.95,1,330,1126
1.05,1/11/19,1.48,1,332,246
5.39,1/11/19,8.5,1,332,294
5.41,1/11/19,7.7,2.98,332,467
8.9,1/11/19,10.7,1,332,482
10.66,1/11/19,16.7,1,332,674
9.66,1/11/19,11.4,1,333,432
8.9,1/11/19,10.7,1,333,482
3.6,1/11/19,7,1,333,592
0.87,1/11/19,1.2,3,333,631
1.95,1/11/19,5.8,12,334,88
1.97,1/11/19,3.8,12,334,295
11.45,1/11/19,16,1,334,435
1.53,1/11/19,3.9,12,334,551
6.14,1/11/19,10,4,334,569
3.25,1/11/19,4.95,6,336,223
17.07,2/1/19,21.1,1,138,138
4.2,2/1/19,5.99,4.91,138,249
6.24,2/1/19,8.15,3.65,138,252
1.85,1/11/19,3.1,1,338,37
2.87,1/11/19,7.4,1,338,428
6.86,1/11/19,14.7,1,338,442
15.27,1/11/19,25,1,338,589
9.38,1/11/19,21.15,1,338,674
5.46,1/11/19,12.4,5.65,338,325906
1.4,1/11/19,1.95,16,341,12
3.34,1/11/19,9.4,2,341,29
2.85,1/11/19,6.8,1,341,198
2.89,1/11/19,5.6,1,341,348
9.54,1/11/19,16,2,341,421
3.07,1/11/19,5.4,1,341,514
3.9,1/11/19,5.35,2,341,650
16.1,1/11/19,26.6,1,341,1327
45.45,1/11/19,56,1,344,145
3.34,1/11/19,6.4,1,346,29
10.64,1/11/19,12.2,1,346,168
2.24,1/11/19,2.65,2,346,295
45.45,2/1/19,57.5,2,142,145
4.58,2/1/19,8,1.57,142,215
0.51,1/11/19,1.55,6,347,200
20.59,1/11/19,35.5,1,347,269
4.5,1/11/19,6.95,1,347,340
11.25,1/11/19,15.95,1,347,455
11.25,1/11/19,15.95,1,347,544
1.04,1/11/19,2.28,4,347,598
13.09,2/1/19,15.99,1,142,528
60.22,1/11/19,103.2,1,350,224
52.73,1/11/19,98.7,1,350,378
5.16,1/11/19,8.5,2,350,406
1.3,1/11/19,2.95,10,350,507
12,1/11/19,13,1,350,545
2.1,1/11/19,2.55,2,351,37
3.6,1/11/19,14,2,351,225
4.17,1/11/19,6.25,1,351,250
5.41,1/11/19,11.4,2.62,351,467
16.5,1/11/19,25,1,351,1496
5.2,1/11/19,6.4,2.6,352,134
11.9,1/11/19,14,2,352,286
16.19,1/11/19,30.1,1,352,328
4.68,1/11/19,9.35,1,352,344
3.9,1/11/19,6.2,1,352,425
17.35,1/11/19,22.3,1,352,589
13.4,1/11/19,17,4,354,475
14.07,1/11/19,19.6,2,354,577
20.63,1/11/19,42.6,3,354,597
14.52,1/11/19,22,1.99,354,2137
11.45,1/11/19,14.3,1,355,115
2.3,1/11/19,3,4,355,284
8.51,1/11/19,11.95,1,355,335
8.96,1/11/19,11.9,1,357,44
4.65,1/11/19,5.7,1,357,110
13.01,1/11/19,17.9,1,357,435
18.91,1/11/19,26,1,357,489
3.09,2/1/19,4.36,4,147,95
3.5,2/1/19,4.64,1,147,109
1.98,1/11/19,2.7,2,358,65
20.59,2/1/19,24.77,1,147,269
4.64,2/1/19,5.83,2,147,274
6.12,1/11/19,11.2,1.63,358,187
6.61,1/11/19,11.4,1,358,307
1.97,1/11/19,2.7,1,358,458
5.28,2/1/19,6.48,1,147,649
3.44,1/11/19,4.65,2,358,617
3.34,2/1/19,4.85,1,148,29
4.5,1/11/19,6.75,3,360,340
7.25,1/11/19,9.9,7.55,360,343
12.9,1/11/19,21,1,373,116
3.61,1/11/19,5.4,6.86,373,257
11.79,1/11/19,18.1,2,373,475
11.33,1/11/19,17,2,373,564
8.43,2/1/19,9.99,1,148,259
11.93,2/1/19,16.99,1,148,283
2.16,2/1/19,3,1,148,289
6.96,2/1/19,10.99,1,148,349
12.78,2/1/19,18.99,1,148,1723
15,2/1/19,19.5,1,148,3067
6.95,1/11/19,11.1,9.55,392,28
3.34,1/11/19,4.8,6,392,36
1.86,1/11/19,2.7,4,392,177
7.22,1/11/19,10.7,4.75,392,376
11.45,1/11/19,16,1,392,435
8.11,1/11/19,12.25,2,392,595
16.2,1/11/19,22.99,2,411,202
5.54,2/1/19,7.4,3,152,21
8.5,1/11/19,10.5,2,448,139
4.61,1/11/19,6.5,1,448,358
6.14,1/11/19,9.5,1,448,569
15.21,12/11/18,16.5,40,1,280
14.18,12/11/18,15.76,48,1,292
6.67,2/1/19,8,6,152,108
7.88,2/1/19,13.8,3.95,152,288
15.76,2/1/19,23,2,152,400
4.49,1/11/19,6.5,2,519,26
5.24,1/11/19,21.7,2,519,358
5.37,1/11/19,7.62,2,520,11
1.08,1/11/19,1.3,12,520,39
0.99,1/11/19,1.78,1,520,64
9.24,1/11/19,11.78,1.44,520,105
4.85,1/11/19,6.67,2,520,106
2.59,1/11/19,4.97,3,520,181
1.81,1/11/19,2.27,2.5,520,390
6.2,1/11/19,9.24,2,520,412
9.66,1/11/19,12.38,1,520,432
4.62,1/11/19,5.56,1,520,433
2,1/11/19,2.54,1,520,440
7.8,1/11/19,13.51,1,520,442
13.4,1/11/19,17.41,1,520,475
12.88,1/11/19,16.22,1,520,564
12.15,1/11/19,17.5,1,520,584
17,1/11/19,21.62,1,520,619
10.66,1/11/19,16.8,2,522,674
5.66,1/11/19,12.4,2.64,522,5647
19.5,1/11/19,24.5,1,522,84637
14.96,2/1/19,19,2,152,619
14,1/11/19,17.5,1,534,575
5.87,2/1/19,10.65,6,152,683
2.59,1/11/19,3.99,2,549,181
1.81,1/11/19,3.35,5,549,390
17.35,1/11/19,22.65,1,549,589
3.9,1/11/19,7,2,549,650
24,1/11/19,37,1,549,192436
13.4,1/11/19,19.95,1,554,475
10.2,1/11/19,15.3,1,554,502
10.2,1/11/19,15.3,2,554,1050
15.9,1/11/19,22,1,564,368
8.2,1/11/19,9.5,1,578,538
32,1/11/19,60,1,579,699
1.65,2/1/19,4.5,10,155,60
2.66,2/1/19,5.75,1,155,71
2.22,1/11/19,3.95,3,639,88
4.1,1/11/19,5.58,3.17,639,257
8.24,1/11/19,10.5,2.63,639,343
12.88,1/11/19,15.5,1,639,564
8.3,1/11/19,14.85,1,649,192
10.64,1/11/19,11.75,4,664,168
4.1,1/11/19,7.15,3.13,664,257
6.29,1/11/19,7.9,1,673,21
11.53,2/1/19,15.95,1,155,472
8.4,1/11/19,15.7,1,673,33
5.59,1/11/19,9.4,1,673,210
1.3,1/11/19,2.85,1,673,350
8.4,1/11/19,22,1,673,365
7.39,1/11/19,19.4,1,673,431
12.88,1/11/19,15.6,1,673,564
23.1,2/1/19,35.5,1,155,511
12.15,1/11/19,20,1,673,584
20.7,1/11/19,27.5,1,673,625
3.47,1/11/19,5.8,4,673,13741
1.38,1/11/19,2.4,30,675,178
6.14,1/11/19,10.2,100,675,569
2.26,1/11/19,2.85,2.5,684,175
14.45,1/11/19,31.05,1,684,190
3.6,1/11/19,6,2,684,225
6.94,1/11/19,11.6,2,684,268
3.57,1/11/19,4.5,2.5,684,293
27.45,1/11/19,36,1,684,574
17.95,1/11/19,27.15,1,684,875
2.33,1/11/19,6,6,684,885
13.44,1/11/19,18.99,1,694,113
6.96,1/11/19,9.6,1,694,576
17.35,1/11/19,22,1,694,589
3.92,1/11/19,4.9,6,694,620
7.44,2/1/19,12.45,1.49,155,670
5.5,2/1/19,9.45,1.13,155,117251
4.2,2/1/19,5.25,5.03,156,249
10,1/11/19,18.2,1,710,54
4.85,1/11/19,6.5,3,710,106
2.26,1/11/19,3.4,2.5,710,175
4.32,1/11/19,4.6,1,710,228
3.9,1/11/19,6,1,710,425
1.81,2/1/19,2.85,10,156,390
24.29,1/11/19,32.61,1,710,526
4.62,2/1/19,6.85,2,156,433
3.85,1/11/19,9,5,710,1251
16.17,1/11/19,20.75,1,740,138
7.21,1/11/19,9.7,2,807,55
1.98,1/11/19,3.6,8,807,65
1.95,1/11/19,4.35,10,807,88
12.9,1/11/19,18,2,807,116
2.02,1/11/19,3.85,4,807,284
7.49,1/11/19,15.5,1,807,335
4.12,1/11/19,6.9,12,807,344
1.97,1/11/19,3.85,4,807,458
