last_delivered,period,outlier,month_value,price,active,customer_id,product_id
2019-02-13,41,44,28,28.5,t,54,489
2019-01-16,365,366,0,6.3,t,152,606
2019-02-09,82,99,27.06,8.99,t,357,118
2018-12-10,365,366,0,37.4,t,86,652
2019-02-22,365,366,0,23.4,t,489,393
2019-02-27,12,22,229.5,51,t,112,23
2018-12-24,365,366,0,9.3,t,10,484
2018-12-24,365,366,0,3.6,t,11,65
2019-02-05,365,366,0,18.5,t,56130,12123
2019-03-01,11,15,22.5,7.5,t,3949,282
2019-02-27,40,72,25.65,2.7,t,112,65
2019-02-28,10,13,22.93,1.4,t,152318,299623
2018-12-24,35,42,2.35,2.35,t,11,555
2018-12-18,365,366,0,4.05,t,915,390
2018-12-24,365,366,0,13.2,t,26,615
2019-03-01,365,366,0,4.95,t,3949,514
2019-02-08,70,84,9.7,9.7,t,180,67
2019-03-01,11,15,9.22,3.95,t,3949,602
2019-02-28,5,10,211.12,8.12,t,152318,316580
2019-02-08,32,55,79.5,26.5,t,116,449
2018-12-24,365,366,0,7.85,t,26,1080
2019-02-24,25,36,13.2,6.6,t,176,2864
2019-02-26,6,10,30.21,6.32,t,152318,347352
2019-01-22,365,366,0,14,t,192,162
2019-03-01,9,17,15.95,2.99,t,253,440
2019-02-05,31,61,11.13,4.45,t,66,293
2019-02-19,21,26,18.2,18.2,t,177,435
2019-02-06,25,49,17.47,6.55,t,315,684
2019-02-14,365,366,0,26.6,t,298,1327
2019-02-28,29,41,121.5,9.4,t,258,28
2019-03-01,17,21,27.51,10.5,t,4127,343
2019-02-07,365,366,0,22.8,t,373,283
2019-01-17,50,60,6.4,6.4,t,258,59
2019-02-07,365,366,0,36,t,373,3402
2019-01-29,49,81,13.3,17.3,t,152573,290892
2019-02-19,16,24,126.94,5.2,t,228,68
2018-12-24,365,366,0,30,t,26,1192
2018-12-24,365,366,0,15.95,t,43,96
2019-03-01,10,17,53.1,17.7,t,4127,475
2019-02-18,74,126,34.56,8.64,t,145,340
2019-02-09,365,366,0,32.05,t,184,652
2018-12-20,33,41,23.4,5.85,t,56,1092
2019-01-31,365,366,16.82,16.82,t,152318,356732
2019-01-15,6,12,0,8.7,t,238,142
2019-02-02,365,366,0,7.1,t,144,308
2019-03-02,28,46,85,42.5,t,177,1089
2018-12-19,365,366,0,1.95,t,159077,12
2018-12-24,365,366,0,8.5,t,66,503
2018-12-24,365,366,0,2.25,t,110,65
2019-03-01,365,366,0,22.2,t,316,272
2019-03-01,365,366,0,27.4,t,4127,3671
2018-12-17,73,88,13.25,13.25,t,66,646
2019-01-10,82,99,10.6,10.6,t,683,152
2018-12-12,365,366,25.94,25.94,t,152339,292052
2019-01-05,365,366,0,7.6,t,144,473
2018-12-24,365,366,0,4.13,t,110,188
2019-01-02,365,366,0,6.9,t,192,206
2019-03-02,31,49,32,16,t,4313,144
2019-01-04,365,366,0.02,0.01,t,152339,292073
2018-12-21,49,59,17.5,17.5,t,188,66
2018-12-12,365,366,32.7,32.7,t,152339,292124
2019-01-09,365,366,0,4.2,t,688,6
2019-03-02,365,366,0,25.8,t,4313,619
2019-02-22,14,17,0,6.29,t,190,325
2019-02-15,53,90,16.25,2.25,t,110,523
2019-03-02,365,366,0,3.11,t,4367,675
2019-02-22,365,366,0,10,t,192,641
2019-02-23,36,59,58,29,t,254,204
2019-02-27,15,28,105.3,17.55,t,112,121
2019-02-24,10,15,74,18.5,t,152613,291436
2019-02-20,10,12,131.8,32.95,t,392,512
2019-03-01,62,96,30,20,t,152326,291911
2019-02-27,42,53,25.65,2.85,t,112,165
2019-02-18,31,40,31.5,21,t,54,12123
2018-12-24,365,366,0,3.5,t,110,630
2018-12-22,365,366,0,3.45,t,315,229
2019-01-09,365,366,0,12.2,t,688,376
2019-03-01,3,11,5.25,5.25,t,279,458
2019-01-18,365,366,0,23.3,t,254,324
2018-12-14,365,366,0,6.9,t,1530,257
2018-12-20,365,366,0,15.3,t,159077,502
2019-03-02,365,366,0,3.4,t,514,284
2019-02-15,53,64,5.28,5.28,t,110,635
2019-02-28,365,366,16,16,t,316,442
2019-01-28,21,33,17.5,7,t,54,606
2019-01-03,365,366,0,10.99,t,315,2
2019-02-26,24,27,19.63,7.85,t,149,133
2019-03-01,13,22,103,34,t,152326,337548
2019-03-01,27,49,45,27,t,152328,291760
2019-03-02,365,366,0,9.9,t,538,357
2018-12-24,365,366,0,6.25,t,110,2170
2019-02-20,12,15,65.46,32.73,t,152330,291226
2019-03-01,43,68,36.75,24.5,t,35,529
2019-02-27,42,51,12.25,12.25,t,154,370
2019-01-21,28,34,4,4,t,110,3401
2019-01-18,35,42,10,20,t,152264,290892
2019-02-20,19,31,51.2,25.6,t,152330,291465
2019-01-11,70,84,8.5,8.5,t,332,294
2019-02-15,20,24,26.37,26.37,t,152330,291969
2018-12-21,365,366,0,14.7,t,564,197
2018-12-22,365,366,0,10.5,t,564,412
2018-12-24,365,366,0,13.48,t,110,9153
2019-02-21,365,366,0,3.8,t,194,657
2019-03-01,27,47,10.16,7.62,t,35,578
2019-03-02,12,19,23.17,6.95,t,66,11
2019-02-05,6,12,21,4.2,t,98545,295
2018-12-12,365,366,31.56,15.78,t,152339,297024
2019-01-18,365,366,0,21,t,254,2561
2018-12-24,365,366,0,12.78,t,110,52398
2019-02-22,67,81,15.18,7.59,t,68,306
2018-12-24,365,366,0,12.78,t,110,311762
2019-01-28,13,16,0,8.4,t,55,28
2018-12-28,365,366,0,6.4,t,101,673
2018-12-24,365,366,0,12.35,t,128,259
2019-02-26,365,366,0,23.2,t,1753,352
2019-02-23,21,36,10.2,3.4,t,259,519
2019-03-01,79,95,25.2,12.6,t,4545,335
2019-02-27,28,32,7.65,7.65,t,66,294
2018-12-27,54,92,81,6.75,t,112,340
2019-02-20,31,45,25.2,18.9,t,152330,291671
2019-02-05,365,366,0,60,t,98545,549
2019-02-14,39,60,11.5,5.75,t,152,109
2019-01-17,365,366,0,5.5,t,259,537
2019-03-01,40,50,27.6,27.6,t,128,945
2019-02-19,365,366,117,39,t,152332,329280
2019-03-02,365,366,0,33.3,t,152,328
2019-02-11,19,30,45.6,22.8,t,405,543
2018-12-27,48,58,65.9,32.95,t,112,627
2018-12-24,365,366,0,5.5,t,135,433
2019-01-17,365,366,0,6.5,t,263,13
2018-12-24,63,76,22.8,22.8,t,135,449
2018-12-24,365,366,0,11.37,t,135,1011
2018-12-24,365,366,0,5.15,t,135,3950
2019-02-09,31,45,10.97,4.7,t,689,1534
2019-02-20,365,366,0,24,t,274,116
2019-03-01,19,28,38.5,10.5,t,4545,482
2019-02-13,19,29,198.79,6.6,t,152,257
2019-03-01,49,67,22.95,5.1,t,4545,650
2019-02-09,19,23,79.5,27.3,t,230,1422
2019-02-22,20,32,11.7,11.7,t,55,44
2019-02-19,365,366,10,10,t,152332,345903
2019-02-09,365,366,0,15.95,t,285,272
2019-02-05,365,366,0,13.85,t,603,444
2019-01-17,365,366,0,2.85,t,263,140
2019-02-27,16,20,90,2.5,t,112,551
2019-01-19,365,366,0,39.4,t,258,12624
2019-02-08,28,34,13.5,27,t,152301,291037
2019-02-05,7,12,12.2,6.1,t,102483,26
2019-01-26,42,58,8.4,5.6,t,307,341
2019-01-18,365,366,0,6,t,260,69845
2019-02-05,8,10,98.18,15,t,102483,483
2019-01-09,365,366,0,11,t,724,362
2019-03-02,20,42,111.6,6.2,t,87,106
2018-12-24,365,366,0,9.7,t,188,380
2019-02-12,365,366,0,19.9,t,343,115
2019-02-05,365,366,0,13.95,t,136935,201719
2018-12-24,365,366,0,27.8,t,206,269
2019-02-14,39,63,9.35,9.35,t,206,335
2019-03-01,56,68,48.66,8.11,t,4545,683
2019-03-02,34,64,5.17,3.1,t,5210,88
2019-02-16,49,59,11.4,11.4,t,230,294
2019-02-01,23,28,15.28,15.28,t,152330,291998
2019-02-17,38,66,17.98,0.93,t,152613,291728
2019-02-21,59,71,6.5,6.5,t,176,67
2019-02-22,365,366,0,1.95,t,204,410
2018-12-24,365,366,0,27.8,t,209,269
2019-02-19,20,24,26,26,t,152333,290956
2019-02-26,36,38,18.9,18.9,t,68,585
2019-02-23,14,28,56.25,22.5,t,262,121
2018-12-08,1,11,0,29.95,t,287,3434
2019-03-02,11,22,72.33,6.2,t,358,106
2019-01-15,365,366,0,19.5,t,249,366
2018-12-24,365,366,0,28.5,t,249,226304
2018-12-24,365,366,0,7.8,t,260,142
2019-03-01,14,19,133.33,50,t,5210,145
2019-01-19,365,366,0,12.7,t,262,218
2019-01-03,365,366,0,7.65,t,53,386
2019-02-18,15,20,43.9,26.34,t,152334,290930
2019-01-05,45,54,21.5,15.95,t,281,272
2019-01-21,365,366,0,10.5,t,358,412
2019-01-09,365,366,0,9.65,t,839,641
2019-03-01,7,14,150,22.5,t,5210,400
2019-03-01,16,29,96.87,1.15,t,7620,195
2018-12-24,365,366,0,33.3,t,270,328
2019-01-24,365,366,0,29,t,228,141247
2019-02-18,12,22,117.04,9.5,t,55,118
2019-02-01,52,63,18.4,18.4,t,152334,291306
2019-02-16,22,27,26,14.5,t,383,14
2018-12-22,58,88,108,4.5,t,350,207
2018-12-24,365,366,0,10.7,t,298,1438
2019-02-09,365,366,0,18.45,t,228,2406
2018-12-24,365,366,0,11.35,t,302,772
2019-02-20,365,366,17.34,34.68,t,152337,290817
2019-02-09,64,77,134.1,22.35,t,4747,475
2018-12-28,23,32,7.56,3.35,f,6,299
2019-02-08,70,84,7.5,7.5,t,194,4457
2019-03-01,63,76,15.03,5.85,t,7620,257
2019-02-06,18,28,112.32,28.08,t,152335,290930
2019-02-19,15,25,56.35,16.1,t,112,564
2019-03-02,365,366,0,20.45,t,8126,338
2019-02-18,365,366,0,3.5,t,97562,72
2019-02-02,365,366,0,1.45,t,653,616
2018-12-24,365,366,0,5.9,t,310,63
2019-02-14,12,21,11.98,5.99,t,53,617
2018-12-24,365,366,0,3.7,t,310,177
2019-01-29,365,366,0,22.65,t,194,98
2018-12-24,365,366,0,4.5,t,310,1158
2019-02-13,46,75,38.4,19.2,t,56,323
2019-01-17,365,366,0,6.3,t,263,463
2019-01-31,47,65,91.91,11.1,t,75,2573
2019-02-21,13,16,18.83,12.55,t,28,25
2019-02-22,18,27,5.35,2.4,t,55,299
2018-12-24,365,366,0,8.7,t,341,142
2019-01-09,365,366,0,18.5,t,868,57215
2018-12-24,365,366,0,14.3,t,341,5001
2019-02-26,9,13,48.17,17,t,152337,290848
2019-01-26,42,44,32,32,t,28,1402
2018-12-24,365,366,0,21.4,t,347,146
2019-02-27,16,27,21.42,17.8,t,152337,290859
2018-12-24,365,366,0,3,t,347,301
2019-02-19,365,366,10.65,21.3,t,152337,291942
2018-12-24,365,366,0,16.05,t,347,319
2019-03-02,365,366,0,6.6,t,184,69
2019-03-02,29,67,22.5,5.25,t,8867,284
2019-03-01,365,366,0,21.4,t,30175,146
2019-02-13,365,366,0,28.35,t,196,328
2019-03-01,71,86,32.4,2.7,t,30175,12570
2019-02-05,70,84,7.75,3.1,t,142781,390
2019-02-05,63,76,0,0,t,142781,518
2019-01-07,365,366,0,28.2,t,144,190
2019-02-08,365,366,0,4.9,t,176,151
2019-01-25,38,66,7.2,4.8,t,68,675
2019-02-07,365,366,0,14,t,478,213
2019-03-02,365,366,0,3.9,t,42760,551
2019-02-12,365,366,0,15.7,t,328,376
2019-01-11,365,366,0,3.1,t,338,37
2019-02-13,365,366,0,3.5,t,520,490
2018-12-21,32,39,13,2.6,t,71,390
2019-03-01,63,76,6.99,6.99,t,35,311
2019-02-07,21,26,25,26,t,265,86
2019-03-02,31,67,15.73,5.9,t,43788,617
2019-01-18,11,23,10.08,1.55,f,263,200
2018-12-22,31,38,14,10.3,t,281,1044
2018-12-24,365,366,0,1.7,t,347,631
2018-12-24,365,366,0,13.25,t,347,1890
2018-12-24,365,366,0,11.6,t,347,3760
2018-12-24,365,366,0,14.6,t,347,10940
2018-12-14,365,366,0,7.5,t,1829,443
2019-03-02,365,366,0,15,t,44352,501
2019-01-07,17,21,5.75,6.07,t,71,596
2019-01-16,365,366,0,11.6,t,164,340
2019-02-28,10,16,53.82,28.08,t,152337,290930
2019-01-05,365,366,0,15.3,t,390,502
2019-02-19,365,366,0,11.4,t,54,294
2019-02-25,60,101,50.4,25.2,t,116,1130
2019-02-22,39,43,29.87,29.87,t,152613,291911
2019-01-30,365,366,0,6.4,t,114,59
2018-12-24,365,366,0,27.15,t,347,16076
2019-01-11,365,366,0,12.4,t,338,325906
2019-02-07,10,12,10.2,3.4,t,55,350
2019-02-26,365,366,0,11.5,t,426,335
2019-01-24,365,366,0,7.2,t,55,645
2018-12-24,365,366,0,24.22,t,520,57
2019-02-22,365,366,0,23,t,242,634
2018-12-24,365,366,0,2.38,t,520,551
2019-01-17,365,366,0,3,t,265,419
2019-01-21,58,70,44,22,t,232,535
2019-02-14,12,22,34.82,4.15,t,114,65
2019-01-17,365,366,0,1.85,t,265,631
2019-03-01,5,10,76.93,10.49,t,152337,291175
2019-02-28,42,54,24.7,24.7,t,265,581
2019-02-19,33,40,18.4,3.96,t,269,338
2019-03-01,365,366,0,7,t,673,592
2018-12-24,365,366,0,8,t,697,163
2019-03-02,12,25,32.3,7.2,t,47553,26
2019-01-04,365,366,0,14.6,t,243,338
2019-01-07,62,94,20.5,20.5,t,69,292
2019-03-02,14,26,66.56,9.5,t,47553,28
2019-01-18,71,86,5.9,2.95,t,264,88
2019-01-18,365,366,0,5.3,t,264,95
2019-01-09,365,366,26.37,26.37,t,152342,290947
2019-01-18,365,366,0,2.4,t,264,498
2019-03-02,12,24,119,17,t,47553,564
2019-01-18,20,27,70.9,36,t,264,512
2019-02-23,36,44,7.2,3.65,t,264,65
2019-03-02,365,366,0,16.2,t,48781,182
2019-02-22,77,93,21.5,21.5,t,7356,589
2019-02-21,365,366,0,25.8,t,604,619
2019-02-27,49,59,10.5,10.5,t,203,2
2019-01-18,365,366,0,1.85,t,269,345
2018-12-22,365,366,0,9.99,t,694,41
2019-02-18,38,59,28.29,15.5,t,55,335
2018-12-11,65,101,7.65,7.65,t,57,174
2018-12-19,44,72,37.1,2.65,t,4,498
2019-03-01,11,16,21.8,7.35,t,307,1155
2019-02-15,49,76,48,32,t,152337,291624
2018-12-24,365,366,0,30,t,697,1192
2019-02-15,28,34,52.5,21,t,269,400
2019-02-11,32,39,7.95,7.95,t,227,228
2019-03-01,9,12,22.5,22.5,t,62770,214
2018-12-24,365,366,0,15,t,697,196505
2019-01-18,365,366,0,17.5,t,269,455
2019-02-06,7,28,45.24,7.54,t,152342,290981
2019-03-01,365,366,0,8.5,t,68834,21
2019-03-01,28,34,16.27,6.1,t,68834,620
2019-03-02,6,10,233.53,14.75,t,68834,12123
2018-12-24,365,366,0,10.2,t,805,2573
2018-12-24,365,366,0,20,t,951,584
2018-12-24,365,366,0,60,t,1002,55146
2019-02-05,365,366,0,5.75,t,145932,293
2018-12-24,365,366,0,29,t,1056,860
2019-02-05,365,366,0,23.95,t,145932,449
2019-02-23,25,64,9.15,6.1,t,90,59
2019-02-13,365,366,0,13.8,t,707,118
2019-02-23,1,11,0,3.2,t,697,419
2019-02-27,38,60,49.01,36.76,t,152342,291142
2019-01-21,365,366,0,19.2,t,232,544
2019-01-30,21,34,33.75,3.75,t,114,519
2019-01-30,365,366,0,3,t,114,639
2018-12-27,365,366,0,6.6,t,128,257
2019-02-05,61,74,18.95,17.5,t,145932,1422
2019-02-20,13,16,10.5,5.25,t,55,438
2019-02-27,69,119,29.2,7.3,t,61,282
2019-02-20,365,366,26.24,26.24,t,152342,291282
2019-02-05,24,29,25.95,8.65,t,146731,108
2018-12-24,365,366,0,39.8,t,1075,347
2019-03-02,63,76,24,8,t,4,94
2019-01-30,57,69,17.2,17.2,t,152337,291695
2019-01-05,365,366,0,11.3,t,206,108
2019-02-07,48,58,7.2,3.6,t,65,72
2019-02-27,24,49,62.14,31.07,t,152342,291290
2019-02-25,365,366,0,7.95,t,716,411
2018-12-19,365,366,48.4,48.4,t,152342,291349
2019-03-02,365,366,0,3.1,t,78767,289
2019-01-18,3,11,0,6,t,270,90
2019-01-22,365,366,0,0.9,t,410,200
2019-01-28,42,51,7.95,7.95,t,55,431
2019-03-02,7,12,92.08,16.25,t,78767,459
2018-12-14,14,19,14.55,4.85,f,96,514
2019-02-24,34,62,128.8,18.4,t,176,338
2019-03-01,53,72,23.8,11.9,t,97562,55
2019-02-26,45,63,23.1,23.1,t,57,204
2019-02-27,42,53,55,55,t,152342,291401
2019-01-25,62,98,23.98,11.99,t,312,329
2019-02-26,14,30,55.2,18.4,t,200,310
2019-01-26,56,68,8.99,8.99,t,312,294
2019-02-20,365,366,23,23,t,152345,291847
2019-02-05,365,366,0,8.5,t,159077,186
2019-03-01,365,366,0,20.45,t,97562,338
2019-03-01,365,366,0,35.5,t,97562,14459
2019-01-31,42,51,8.2,8.2,t,115,67
2019-01-09,34,41,37.8,6.3,t,741,592
2019-02-22,36,65,9.95,9.95,t,55,556
2019-01-18,49,59,3.7,3.7,t,270,602
2018-12-24,365,366,0,6.15,t,1639,198
2019-02-08,71,86,5,5,t,211,1158
2019-01-18,35,42,14,14,t,271,641
2019-02-08,20,24,4.4,4.4,t,270,504
2019-01-29,365,366,7.38,36.9,t,152337,292011
2019-02-22,51,83,43.58,11.7,t,1353,582
2019-02-05,365,366,0,24.4,t,75,1349
2019-02-26,16,25,44,16.5,t,152337,292181
2019-01-04,48,58,15.99,15.99,t,285,3408
2019-01-11,365,366,0,103.2,t,350,224
2019-01-29,365,366,0,15.65,t,203,861
2018-12-24,365,366,0,4.8,t,1639,440
2018-12-13,16,20,14,14.15,t,109,556
2019-03-01,53,64,138.3,23.05,t,97562,52398
2019-02-13,56,68,10.65,10.65,t,431,282
2019-02-06,28,52,63,9,t,152337,292156
2018-12-24,365,366,0,6.6,t,2444,257
2019-01-17,64,77,6.2,3.1,t,273,37
2019-02-05,365,366,0,7.5,t,159077,7098
2019-01-17,61,74,23.22,19.35,t,273,327
2018-12-24,365,366,0,15.9,t,2444,1326
2018-12-24,365,366,0,10.65,t,3316,220
2019-01-18,42,51,5.7,2.85,t,276,140
2019-02-05,14,20,59.4,19.8,t,172191,138
2018-12-24,365,366,0,6.5,t,3316,650
2018-12-24,365,366,0,6.75,t,3316,4457
2019-01-18,365,366,0,12.5,t,276,729
2019-01-18,365,366,0,4,t,277,509
2018-12-10,365,366,0,17,t,90,269525
2019-02-26,13,19,16.2,3.6,t,68,570
2019-03-02,365,366,0,9.8,t,101116,11
2018-12-24,365,366,0,15.5,t,3645,1044
2019-01-26,14,17,0,0,t,312,518
2019-02-27,365,366,0,9.9,t,84,2
2019-02-27,21,32,24.99,7.56,t,152337,292192
2019-03-02,365,366,0,25.1,t,101116,138
2019-02-21,365,366,57.72,9.62,t,152613,299430
2019-02-09,43,80,46.35,30.9,t,206,194
2018-12-21,365,366,0,7.99,t,148,106
2019-02-04,35,59,315,11,t,152338,291101
2019-03-02,365,366,0,23,t,101116,292
2018-12-24,365,366,0,10.42,t,4367,35
2018-12-24,365,366,0,5.68,t,4367,94
2019-02-23,12,24,7.2,4.8,t,312,537
2019-01-15,365,366,0,5.1,t,254,348
2018-12-24,365,366,0,4.42,t,4367,228
2018-12-24,34,80,235.58,10.47,t,4367,259
2019-01-26,365,366,0,11,t,312,3183
2018-12-24,365,366,0,5.11,t,4367,386
2019-03-02,365,366,0,36,t,101116,356
2019-02-08,4,11,0,34.92,t,152338,291137
2018-12-24,365,366,0,12.05,t,4367,432
2019-01-31,35,52,23.25,15.5,t,115,587
2019-02-05,365,366,0,14.6,t,172273,411
2019-01-18,365,366,0,16.15,t,277,3384
2019-02-28,27,39,17.1,8.55,t,254,240
2019-02-28,35,51,9.52,6.35,t,1075,829
2018-12-24,365,366,0,16.32,t,4367,459
2019-02-12,365,366,0,29.4,t,152613,372921
2019-02-05,365,366,0,21.5,t,176223,328
2019-02-21,77,93,10.5,10.5,t,8647,144
2019-02-27,365,366,0,6.2,t,78,479
2018-12-24,365,366,0,4.79,t,4367,479
2019-01-24,13,18,7.99,3.4,t,278,299
2019-01-11,365,366,0,25,t,351,1496
2018-12-24,365,366,0,6.37,t,4367,557
2018-12-24,365,366,0,23.62,t,4367,881
2019-01-17,72,87,45.9,10.7,t,112,376
2018-12-24,365,366,0,5.37,t,4367,1155
2018-12-17,14,16,12.1,12.1,t,70,275
2018-12-24,365,366,0,20.42,t,4367,1390
2019-03-02,365,366,0,26,t,101116,591
2019-02-26,18,24,67.5,27,t,152338,291184
2019-02-01,365,366,0,5.6,t,216,101
2019-01-19,74,89,12.99,12.99,t,278,729
2019-02-12,365,366,0,29.4,t,152613,372937
2019-03-02,365,366,0,42.5,t,101116,1895
2018-12-18,365,366,0,18,t,924,1798
2019-02-05,365,366,0,7.5,t,176223,596
2019-02-14,365,366,0,10,t,330,1280
2019-03-01,365,366,0,24.8,t,90,475
2019-02-26,15,18,26.6,7.6,t,18,210
2019-02-26,20,29,146.67,22,t,152338,291405
2019-02-04,45,54,23,23,t,54,127
2019-02-09,64,106,22.5,22.5,t,207,564
2019-02-26,32,48,9.7,9.7,t,38,67
2019-01-31,49,59,10.2,5.1,t,115,650
2019-01-14,365,366,0,4.5,t,279,1947
2019-03-02,5,11,36.33,5.45,t,337,325
2019-02-20,39,66,26.25,17.5,t,416,674
2019-02-06,20,24,25.2,12.6,t,278,35
2018-12-24,365,366,0,2.5,t,34662,284
2019-02-05,365,366,0,14.75,t,176223,2287
2019-01-17,30,36,9.3,3.1,t,278,65
2019-02-15,365,366,0,110,t,217,264
2019-01-18,48,77,6.1,6.1,t,278,16381
2019-02-26,17,33,98.33,27.5,t,152338,291900
2019-02-28,30,44,35.1,5.85,t,257,106
2019-02-23,43,62,7.2,7.2,t,310,914
2019-03-02,33,40,63.5,63.5,t,101116,3823
2019-02-21,21,25,31.99,31.99,t,278,81
2019-02-21,365,366,0,12,t,931,845
2019-02-20,63,105,80.61,53.74,t,152342,291684
2019-03-02,365,366,0,38.45,t,101116,13797
2019-02-19,365,366,0,7.5,t,939,443
2019-02-12,34,41,14.55,14.55,t,190,55
2019-03-02,365,366,0,30.8,t,101116,392677
2019-01-25,8,12,0,3.99,t,278,156
2019-02-28,29,46,56.6,14.15,t,443,556
2019-02-21,27,44,62.85,20.95,t,117,121
2019-02-26,21,39,112,24,t,152338,291939
2019-03-02,14,27,135,15,t,66,54
2019-02-15,35,40,11.5,11.5,t,165,361
2019-03-02,10,43,119.7,3.8,t,86,295
2019-03-01,8,10,80.87,5.99,t,152339,290942
2019-02-14,42,52,9.5,9.5,t,167,2
2019-02-20,42,58,34.96,34.96,t,152342,291820
2019-01-11,365,366,0,9.35,t,352,344
2019-03-02,365,366,0,0,t,119844,1343
2019-01-04,77,93,9.9,9.9,t,94,303
2019-03-01,35,50,5.4,3.6,t,126920,72
2019-02-20,58,84,12.65,8.43,t,110,259
2019-03-01,35,50,15,10,t,126920,307
2019-01-18,365,366,0,17,t,278,289793
2019-03-02,16,28,102.6,16.2,t,126920,912
2019-01-05,365,366,0,8.8,t,478,268
2018-12-28,365,366,0,22.5,t,144,564
2019-01-19,365,366,0,5.7,t,307,479
2019-02-18,13,16,0,26.8,t,178807,256
2018-12-14,13,22,75.75,75.75,t,175,373
2019-01-10,365,366,0,4,t,950,72
2019-02-09,365,366,0,9.3,t,603,268
2019-02-28,15,30,54,13.5,t,117,168
2019-02-22,21,49,49.85,40.2,t,152339,291199
2019-02-20,63,76,23.73,17.58,t,152342,291941
2019-02-16,65,105,19.96,4.99,t,262,334
2019-02-20,365,366,28.58,28.58,t,152342,291945
2019-03-02,18,28,4.67,2.8,t,310,219
2019-02-28,8,10,272,24,t,152351,291760
2019-01-15,68,82,15.49,9.5,t,240,187
2019-02-22,19,42,40.05,8.9,t,55,569
2019-01-16,365,366,0,6,t,167,258
2019-03-02,9,12,51,8.5,t,128070,21
2019-01-16,35,42,30,30,t,167,328
2018-12-19,365,366,29.88,29.88,t,152342,292132
2019-02-19,365,366,0,8.2,t,370,2394
2019-02-23,36,44,6.2,6.2,t,316,479
2019-02-07,30,49,52.5,17.5,t,529,912
2019-02-14,365,366,0,71.5,t,347,145
2019-03-02,9,12,21,21,t,128070,22
2019-02-19,365,366,0,6,t,716,1418
2019-03-02,5,10,22.4,5.6,t,128070,26
2019-02-25,23,28,0,25.8,t,1353,619
2018-12-10,13,20,88,32.2,f,60,221
2019-02-20,17,28,17.2,4.69,t,152339,291979
2019-02-08,365,366,0,3.9,t,270,551
2018-12-22,9,15,0,5.95,t,175,557
2018-12-22,365,366,0,3,t,390,408
2019-01-07,34,55,49.9,49.9,t,152343,291882
2019-02-22,26,34,8.5,8.5,t,260,29
2019-01-17,24,46,120.15,40.05,t,278,398
2019-02-22,27,33,33.33,10.35,t,310,2315
2019-01-21,76,92,19.25,19.25,t,506,1258
2019-03-01,24,45,205,123,t,483,613
2019-03-02,9,12,18.5,18.5,t,128070,310
2019-01-30,365,366,20.16,20.16,t,152339,292002
2019-03-02,5,10,98,7,t,128070,344
2019-02-21,52,71,22.4,11.2,t,688,569
2018-12-11,365,366,0,14.45,t,94,444
2019-01-02,57,69,3.75,3.75,t,144,141
2019-02-05,27,32,6.15,6.2,t,260,198
2019-02-09,365,366,0,15.6,t,1094,641
2019-02-12,17,18,49.25,20.5,t,152340,291887
2019-02-27,21,35,49.72,24.86,t,152342,291119
2018-12-27,365,366,0,18.5,t,148,138
2019-02-11,51,79,8.7,2.9,t,55,653
2019-02-25,15,23,37.5,15,t,119,544
2019-03-01,365,366,0,0,t,1075,518
2019-01-04,43,82,4.13,3.8,t,264,6
2019-02-28,365,366,37,37,t,1094,449
2019-01-03,365,366,29.7,29.7,t,152344,291123
2019-02-11,25,28,10.5,10.5,t,520,3183
2018-12-17,365,366,0,37.3,t,70,526
2019-01-09,34,41,8.25,8.25,t,2001,2
2019-01-09,54,65,4.4,4.4,t,2001,537
2019-02-18,365,366,2.2,2.2,t,152354,291233
2019-01-09,365,366,0,23.5,t,2001,1083
2019-02-06,365,366,0,17.95,t,152354,291319
2019-03-02,365,366,0,18.7,t,128070,575
2019-02-20,41,45,32,16,t,260,144
2019-03-02,2,11,26.5,26.5,t,128070,591
2018-12-20,365,366,0,12,t,206,327
2019-01-09,365,366,0,12,t,2095,20
2018-12-13,365,366,0,19.35,t,180,272
2018-12-20,365,366,0,9,t,206,3099
2019-01-15,365,366,0,8.4,t,260,210
2019-02-20,28,52,43.68,21.84,t,68,328
2019-01-10,6,10,38.4,19.2,f,2001,544
2019-01-26,58,100,46.2,3.3,t,230,1063
2019-02-27,21,26,0,18,t,564,283
2019-01-07,34,54,10.5,3.5,t,122,1105
2019-01-15,365,366,0,4.8,t,260,339
2019-01-15,365,366,0,24.3,t,260,472
2019-02-09,43,59,28.6,7.15,t,152354,291484
2019-02-12,365,366,0,47,t,152619,290835
2019-01-30,57,69,19.1,19.1,t,121,136
2019-02-22,50,60,22,22,t,115,204
2019-02-06,28,29,24.4,24.4,t,152342,291508
2019-01-09,365,366,0,12,t,2095,51
2019-01-09,365,366,0,12,t,2095,152
2019-01-09,365,366,0,12,t,2095,480
2019-03-01,32,51,22.5,22.5,t,198,564
2019-02-28,9,14,72,24,t,152354,291760
2019-01-22,365,366,0,15.3,t,529,242128
2019-03-01,365,366,0,16.5,t,129999,564
2019-02-28,365,366,11.45,11.45,t,1122,638
2019-03-01,9,13,480,48,t,152355,291090
2018-12-22,33,40,6,6,t,236,1418
2019-01-21,365,366,0,15.6,t,246,641
2019-01-05,365,366,0,3.85,t,75,350
2019-02-14,30,36,14.4,14.4,t,260,590
2018-12-10,67,81,32.4,5.4,t,410,663
2019-01-09,365,366,0,12,t,2095,1917
